Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2017","2017","t","1568421.32","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2018","2018","t","1589394.74","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2019","2019","t","1569952.23","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2020","2020","t","1582518.52","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2021","2021","t","1594859.38","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2022","2022","t","1607200.25","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2013","2013","t","2957045.68","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2014","2014","t","3018843.21","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2015","2015","t","3065944.65","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2016","2016","t","3110863.37","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2017","2017","t","3158912.33","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2018","2018","t","3213228.81","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2019","2019","t","3161001.5","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2021","2021","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2013","2013","t","1124985.07","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2014","2014","t","1173145.5","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2015","2015","t","1240446.25","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2016","2016","t","1179525.61","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2017","2017","t","1234968.04","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2018","2018","t","1218313.3","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2019","2019","t","1210935.65","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2020","2020","t","1221405.66","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2021","2021","t","1216884.87","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2022","2022","t","1216408.73","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2013","2013","t","10870","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2014","2014","t","15000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2015","2015","t","16000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2016","2016","t","23000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2017","2017","t","25000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2018","2018","t","30000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2019","2019","t","20900","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2020","2020","t","17800","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2021","2021","t","34150","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2013","2013","t","4823330","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2014","2014","t","6617890","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2015","2015","t","7186570","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2016","2016","t","10516561","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2017","2017","t","10889549","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2018","2018","t","10858537","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2019","2019","t","8435510","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2020","2020","t","8171800","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2021","2021","t","8342000","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0113","Rice","2022","2022","t","8502000","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2013","2013","t","269710","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2014","2014","t","290162","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2015","2015","t","277523","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","278821","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","150000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","150000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","110000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","236840","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","242740","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","223679.42","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2013","2013","t","584980","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2014","2014","t","434990","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2015","2015","t","432900","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2016","2016","t","593604","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2017","2017","t","632317","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2018","2018","t","480000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2019","2019","t","510000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2020","2020","t","195426.98","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2021","2021","t","440000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01444","Sesame seed","2022","2022","t","450000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2013","2013","t","5300270","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2014","2014","t","6883294","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2015","2015","t","7005025","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2016","2016","t","7556076","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2017","2017","t","6939000","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2018","2018","t","6800000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2019","2019","t","6665000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2020","2020","t","6590600","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2021","2021","t","6725500","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0114","Sorghum","2022","2022","t","6806370","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2013","2013","t","77300","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2014","2014","t","71700","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2015","2015","t","92100","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2016","2016","t","87000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2017","2017","t","75300","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2018","2018","t","84300","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2019","2019","t","124500","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2020","2020","t","120400","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2161","Soya bean oil","2021","2021","t","123700","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2013","2013","t","517960","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2014","2014","t","623815","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2015","2015","t","588523","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2016","2016","t","936887","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2017","2017","t","993955","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2018","2018","t","660000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2019","2019","t","800000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2020","2020","t","1262280","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2021","2021","t","1166050","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0141","Soya beans","2022","2022","t","1060000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2013","2013","t","1301531.28","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2014","2014","t","1413512","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2015","2015","t","1449963","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2016","2016","t","1487173","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2017","2017","t","1496330.15","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2018","2018","t","1499275.6","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2019","2019","t","1509944.58","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2020","2020","t","1524038.39","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2021","2021","t","1542792.01","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01802","Sugar cane","2022","2022","t","1525591.66","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2013","2013","t","3676708.87","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2014","2014","t","3734748.58","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2015","2015","t","3857241.92","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2016","2016","t","3933480.17","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2017","2017","t","3987388.8","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2018","2018","t","4062466.4","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2019","2019","t","3994445.13","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2020","2020","t","4014766.78","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2021","2021","t","4023892.77","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01530","Sweet potatoes","2022","2022","t","4011034.89","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2013","2013","t","3058300","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2014","2014","t","3273000","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2015","2015","t","3276700","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2016","2016","t","7151180","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2017","2017","t","7549500","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2018","2018","t","7930830","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2019","2019","t","7900080","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2020","2020","t","7867170","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2021","2021","t","8202650","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01550","Taro","2022","2022","t","8200000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2013","2013","t","1925120","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2014","2014","t","4083500","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2015","2015","t","4229330","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2016","2016","t","2632500","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2017","2017","t","2809200","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2018","2018","t","3500000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2019","2019","t","3449022.28","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2020","2020","t","3390170","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2021","2021","t","3477981","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01234","Tomatoes","2022","2022","t","3684566.41","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2013","2013","t","5748.51","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2014","2014","t","5435.52","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2015","2015","t","5000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","5500","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","6000","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","5500","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","5666.67","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","5722.22","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","5629.63","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","5672.84","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2013","2013","t","80000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2014","2014","t","91300","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2015","2015","t","60000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2016","2016","t","60000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2017","2017","t","82758","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2018","2018","t","88362","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2019","2019","t","86900","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2020","2020","t","55000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2021","2021","t","90000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2022","2022","t","110000","X","Figure from international organizations"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2013","2013","t","35618420","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2014","2014","t","43709800","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2015","2015","t","44103900","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2016","2016","t","48982621","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2017","2017","t","49519100","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2018","2018","t","55363999","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2019","2019","t","52914910","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2020","2020","t","56345530","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2021","2021","t","59884050","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01540","Yams","2022","2022","t","61171001.25","I","Imputed value"
